Model,Displ,Cyl,Trans,Drive,Fuel,Cert Region,Stnd,Stnd Description,Underhood ID,Veh Class,Air Pollution Score,City MPG,Hwy MPG,Cmb MPG,Greenhouse Gas Score,SmartWay,Comb CO2
FORD Mustang Dark Horse,5,8,SemiAuto-10,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RFMXV05.0VKN,small car,5,14,22,17,3,No,524
FORD Mustang Performance Pack,2.3,4,SemiAuto-10,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RFMXV02.3VJY,small car,7,21,29,24,5,No,368
FORD Mustang Performance Pack,2.3,4,SemiAuto-10,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RFMXV02.3VJY,small car,7,21,29,24,5,No,368
GENESIS Electrified G80,N/A,N/A,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RHYXV00.0H41,midsize car,10,105,89,97,10,Elite,0
GENESIS Electrified G80,N/A,N/A,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,RHYXV00.0H41,midsize car,10,105,89,97,10,Elite,0
GENESIS Electrified GV70,N/A,N/A,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RHYXV00.0100,small SUV,10,98,83,91,10,Elite,0
GENESIS Electrified GV70,N/A,N/A,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,RHYXV00.0100,small SUV,10,98,83,91,10,Elite,0
GENESIS G80,2.5,4,SemiAuto-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RHYXV02.5HP5,large car,5,22,30,25,5,No,361
GENESIS G80,2.5,4,SemiAuto-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RHYXV02.5HP5,large car,5,22,30,25,5,No,361
GENESIS G80,3.5,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RHYXV03.5HT5,large car,5,17,25,19,4,No,460
GENESIS G80,3.5,6,SemiAuto-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RHYXV03.5HT5,large car,5,17,25,19,4,No,460
GENESIS G90,3.5,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RHYXV03.5JT5,large car,5,18,26,21,4,No,426
GENESIS G90,3.5,6,SemiAuto-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RHYXV03.5JT5,large car,5,18,26,21,4,No,426
GENESIS G90 MHEV,3.5,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RHYXV03.5J65,large car,5,17,24,20,4,No,441
GENESIS G90 MHEV,3.5,6,SemiAuto-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RHYXV03.5J65,large car,5,17,24,20,4,No,441
GENESIS GV60 Advanced (19'' Wheels),N/A,N/A,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RHYXV00.0301,small SUV,10,110,90,100,10,Elite,0
GENESIS GV60 Advanced (19'' Wheels),N/A,N/A,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,RHYXV00.0301,small SUV,10,110,90,100,10,Elite,0
GENESIS GV60 Advanced (20'' Wheels),N/A,N/A,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RHYXV00.0301,small SUV,10,103,86,95,10,Elite,0
GENESIS GV60 Advanced (20'' Wheels),N/A,N/A,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,RHYXV00.0301,small SUV,10,103,86,95,10,Elite,0
GENESIS GV60 Performance,N/A,N/A,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RHYXV00.0302,small SUV,10,97,82,90,10,Elite,0
GENESIS GV60 Performance,N/A,N/A,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,RHYXV00.0302,small SUV,10,97,82,90,10,Elite,0
GENESIS GV60 Standard,N/A,N/A,Auto-1,2WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RHYXV00.0300,small SUV,10,125,99,112,10,Elite,0
GENESIS GV60 Standard,N/A,N/A,Auto-1,2WD,Electricity,CA,ZEV,California ZEV,RHYXV00.0300,small SUV,10,125,99,112,10,Elite,0
GENESIS GV70,2.5,4,SemiAuto-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RHYXV02.5UP5,small SUV,5,19,26,22,5,No,408
GENESIS GV70,2.5,4,SemiAuto-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RHYXV02.5UP5,small SUV,5,22,28,24,5,No,369
GENESIS GV70,2.5,4,SemiAuto-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RHYXV02.5UP5,small SUV,5,19,26,22,5,No,408
GENESIS GV70,2.5,4,SemiAuto-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RHYXV02.5UP5,small SUV,5,22,28,24,5,No,369
GENESIS GV70,3.5,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RHYXV03.5UT5,small SUV,5,18,24,20,4,No,441
GENESIS GV70,3.5,6,SemiAuto-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RHYXV03.5UT5,small SUV,5,18,24,20,4,No,441
GENESIS GV80,2.5,4,SemiAuto-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RHYXT02.5TP5,standard SUV,5,20,24,22,5,No,408
GENESIS GV80,2.5,4,SemiAuto-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RHYXT02.5TP5,standard SUV,5,20,24,22,5,No,408
GENESIS GV80,3.5,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RHYXT03.5TT5,standard SUV,5,18,23,20,4,No,448
GENESIS GV80,3.5,6,SemiAuto-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RHYXT03.5TT5,standard SUV,5,18,23,20,4,No,448
GMC Canyon,2.7,4,Auto-8,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RGMXT02.7100,pickup,7,18,22,19,4,No,468
GMC Canyon,2.7,4,Auto-8,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RGMXT02.7100,pickup,7,18,22,19,4,No,468
GMC Hummer EV Pickup,N/A,N/A,Auto-1,4WD,Electricity,FA,HDV3B0,Federal Tier 3 HD Class 3 Bin 0,RGMXT00.0009,pickup,10,59,48,53,10,Elite,0
GMC Hummer EV Pickup,N/A,N/A,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,RGMXT00.0009,pickup,10,59,48,53,10,Elite,0
GMC Hummer EV Pickup,N/A,N/A,Auto-1,4WD,Electricity,FA,HDV3B0,Federal Tier 3 HD Class 3 Bin 0,RGMXT00.0012,pickup,10,58,46,52,10,Elite,0
GMC Hummer EV Pickup,N/A,N/A,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,RGMXT00.0012,pickup,10,58,46,52,10,Elite,0
GMC Hummer EV Pickup MT Tires,N/A,N/A,Auto-1,4WD,Electricity,FA,HDV3B0,Federal Tier 3 HD Class 3 Bin 0,RGMXT00.0009,pickup,10,55,45,50,10,Elite,0
GMC Hummer EV Pickup MT Tires,N/A,N/A,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,RGMXT00.0009,pickup,10,55,45,50,10,Elite,0
GMC Hummer EV Pickup MT Tires,N/A,N/A,Auto-1,4WD,Electricity,FA,HDV3B0,Federal Tier 3 HD Class 3 Bin 0,RGMXT00.0012,pickup,10,51,43,47,10,Elite,0
GMC Hummer EV Pickup MT Tires,N/A,N/A,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,RGMXT00.0012,pickup,10,51,43,47,10,Elite,0
GMC Hummer EV SUV,N/A,N/A,Auto-1,4WD,Electricity,FA,HDV3B0,Federal Tier 3 HD Class 3 Bin 0,RGMXT00.0009,standard SUV,10,59,48,53,10,Elite,0
GMC Hummer EV SUV,N/A,N/A,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,RGMXT00.0009,standard SUV,10,59,48,53,10,Elite,0
GMC Hummer EV SUV,N/A,N/A,Auto-1,4WD,Electricity,FA,HDV3B0,Federal Tier 3 HD Class 3 Bin 0,RGMXT00.0012,standard SUV,10,56,46,51,10,Elite,0
GMC Hummer EV SUV,N/A,N/A,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,RGMXT00.0012,standard SUV,10,56,46,51,10,Elite,0
GMC Hummer EV SUV MT Tires,N/A,N/A,Auto-1,4WD,Electricity,FA,HDV3B0,Federal Tier 3 HD Class 3 Bin 0,RGMXT00.0009,standard SUV,10,55,45,50,10,Elite,0
GMC Hummer EV SUV MT Tires,N/A,N/A,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,RGMXT00.0009,standard SUV,10,55,45,50,10,Elite,0
GMC Hummer EV SUV MT Tires,N/A,N/A,Auto-1,4WD,Electricity,FA,HDV3B0,Federal Tier 3 HD Class 3 Bin 0,RGMXT00.0012,standard SUV,10,51,43,47,10,Elite,0
GMC Hummer EV SUV MT Tires,N/A,N/A,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,RGMXT00.0012,standard SUV,10,51,43,47,10,Elite,0
GMC Sierra,2.7,4,Auto-8,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RGMXT02.7100,pickup,7,17,21,19,4,No,470
GMC Sierra,2.7,4,Auto-8,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RGMXT02.7100,pickup,7,18,22,20,4,No,450
GMC Sierra,2.7,4,Auto-8,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RGMXT02.7100,pickup,7,17,21,19,4,No,470
GMC Sierra,2.7,4,Auto-8,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RGMXT02.7100,pickup,7,18,22,20,4,No,450
GMC Sierra,2.7,4,Auto-8,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RGMXT02.7100,pickup,7,17,18,17,3,No,513
GMC Sierra,2.7,4,Auto-8,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RGMXT02.7100,pickup,7,17,20,18,4,No,488
GMC Sierra,2.7,4,Auto-8,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RGMXT02.7100,pickup,7,17,18,17,3,No,513
GMC Sierra,2.7,4,Auto-8,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RGMXT02.7100,pickup,7,17,20,18,4,No,488
GMC Sierra,3,6,Auto-10,2WD,Diesel,CA,L3ULEV70,California LEV-III ULEV70,RGMXT03.0354,pickup,5,23,29,25,5,No,399
GMC Sierra,3,6,Auto-10,2WD,Diesel,FA,T3B70,Federal Tier 3 Bin 70,RGMXT03.0354,pickup,5,23,29,25,5,No,399
GMC Sierra,3,6,Auto-10,4WD,Diesel,CA,L3ULEV70,California LEV-III ULEV70,RGMXT03.0354,pickup,5,23,27,24,4,No,416
GMC Sierra,3,6,Auto-10,4WD,Diesel,FA,T3B70,Federal Tier 3 Bin 70,RGMXT03.0354,pickup,5,23,27,24,4,No,416
GMC Sierra,5.3,8,Auto-10,2WD,Ethanol/Gas,CA,L3ULEV70,California LEV-III ULEV70,RGMXT05.3387,pickup,5,12/16,15/20,13/18,4,No,472/496
GMC Sierra,5.3,8,Auto-10,2WD,Ethanol/Gas,FA,T3B70,Federal Tier 3 Bin 70,RGMXT05.3387,pickup,5,12/16,15/20,13/18,4,No,472/496
GMC Sierra,5.3,8,Auto-10,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RGMXT05.3330,pickup,7,15,19,16,3,No,546
GMC Sierra,5.3,8,Auto-10,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RGMXT05.3330,pickup,7,16,20,18,4,No,506
GMC Sierra,5.3,8,Auto-10,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RGMXT05.3330,pickup,7,16,21,18,4,No,495
GMC Sierra,5.3,8,Auto-10,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RGMXT05.3330,special purpose,7,14,17,15,2,No,580
GMC Sierra,5.3,8,Auto-10,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RGMXT05.3330,pickup,7,15,19,16,3,No,546
GMC Sierra,5.3,8,Auto-10,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RGMXT05.3330,pickup,7,16,20,18,4,No,506
GMC Sierra,5.3,8,Auto-10,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RGMXT05.3330,pickup,7,16,21,18,4,No,495
GMC Sierra,5.3,8,Auto-10,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RGMXT05.3330,special purpose,7,14,17,15,2,No,580
GMC Sierra,5.3,8,Auto-10,4WD,Ethanol/Gas,CA,L3ULEV70,California LEV-III ULEV70,RGMXT05.3387,pickup,5,11/15,14/19,12/17,3,No,512/524
GMC Sierra,5.3,8,Auto-10,4WD,Ethanol/Gas,FA,T3B70,Federal Tier 3 Bin 70,RGMXT05.3387,pickup,5,11/15,14/19,12/17,3,No,512/524
GMC Sierra,5.3,8,Auto-10,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RGMXT05.3330,pickup,7,15,19,16,3,No,546
GMC Sierra,5.3,8,Auto-10,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RGMXT05.3330,pickup,7,15,19,17,3,No,533
GMC Sierra,5.3,8,Auto-10,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RGMXT05.3330,pickup,7,15,20,17,3,No,511
GMC Sierra,5.3,8,Auto-10,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RGMXT05.3330,special purpose,7,14,17,15,2,No,580
GMC Sierra,5.3,8,Auto-10,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RGMXT05.3330,pickup,7,15,19,16,3,No,546
GMC Sierra,5.3,8,Auto-10,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RGMXT05.3330,pickup,7,15,19,17,3,No,533
GMC Sierra,5.3,8,Auto-10,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RGMXT05.3330,pickup,7,15,20,17,3,No,511
GMC Sierra,5.3,8,Auto-10,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RGMXT05.3330,special purpose,7,14,17,15,2,No,580
GMC Sierra,6.2,8,Auto-10,4WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,RGMXT06.2375,pickup,6,15,19,16,3,No,539
GMC Sierra,6.2,8,Auto-10,4WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,RGMXT06.2375,pickup,6,15,19,16,3,No,539
GMC Sierra 4WD Mud Terrain Tires,2.7,4,Auto-8,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RGMXT02.7100,pickup,7,16,17,16,3,No,542
GMC Sierra 4WD Mud Terrain Tires,2.7,4,Auto-8,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RGMXT02.7100,pickup,7,16,17,16,3,No,542
GMC Sierra 4WD Mud Terrain Tires,3,6,Auto-10,4WD,Diesel,CA,L3ULEV70,California LEV-III ULEV70,RGMXT03.0354,pickup,5,21,23,22,4,No,471
GMC Sierra 4WD Mud Terrain Tires,3,6,Auto-10,4WD,Diesel,FA,T3B70,Federal Tier 3 Bin 70,RGMXT03.0354,pickup,5,21,23,22,4,No,471
GMC Sierra 4WD Mud Terrain Tires,5.3,8,Auto-10,4WD,Ethanol/Gas,CA,L3ULEV70,California LEV-III ULEV70,RGMXT05.3387,pickup,5,11/15,14/19,12/17,3,No,512/524
GMC Sierra 4WD Mud Terrain Tires,5.3,8,Auto-10,4WD,Ethanol/Gas,FA,T3B70,Federal Tier 3 Bin 70,RGMXT05.3387,pickup,5,11/15,14/19,12/17,3,No,512/524
GMC Sierra 4WD Mud Terrain Tires,5.3,8,Auto-10,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RGMXT05.3330,pickup,7,15,18,16,3,No,553
GMC Sierra 4WD Mud Terrain Tires,5.3,8,Auto-10,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RGMXT05.3330,pickup,7,15,18,16,3,No,558
GMC Sierra 4WD Mud Terrain Tires,5.3,8,Auto-10,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RGMXT05.3330,pickup,7,15,19,16,3,No,546
GMC Sierra 4WD Mud Terrain Tires,5.3,8,Auto-10,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RGMXT05.3330,pickup,7,15,18,16,3,No,553
GMC Sierra 4WD Mud Terrain Tires,5.3,8,Auto-10,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RGMXT05.3330,pickup,7,15,18,16,3,No,558
GMC Sierra 4WD Mud Terrain Tires,5.3,8,Auto-10,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RGMXT05.3330,pickup,7,15,19,16,3,No,546
GMC Sierra 4WD Mud Terrain Tires,6.2,8,Auto-10,4WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,RGMXT06.2375,pickup,6,14,17,15,2,No,590
GMC Sierra 4WD Mud Terrain Tires,6.2,8,Auto-10,4WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,RGMXT06.2375,pickup,6,14,17,15,2,No,590
GMC Sierra AT4X,3,6,Auto-10,4WD,Diesel,CA,L3ULEV70,California LEV-III ULEV70,RGMXT03.0355,pickup,5,19,20,19,3,No,524
GMC Sierra AT4X,3,6,Auto-10,4WD,Diesel,FA,T3B70,Federal Tier 3 Bin 70,RGMXT03.0355,pickup,5,19,20,19,3,No,524
GMC Sierra AT4X,6.2,8,Auto-10,4WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,RGMXT06.2375,pickup,6,14,16,15,2,No,601
GMC Sierra AT4X,6.2,8,Auto-10,4WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,RGMXT06.2375,pickup,6,14,16,15,2,No,601
GMC Terrain,1.5,4,Auto-9,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RGMXT01.5090,small SUV,7,24,29,26,5,No,342
GMC Terrain,1.5,4,Auto-9,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RGMXT01.5090,small SUV,7,24,29,26,5,No,342
GMC Terrain,1.5,4,Auto-9,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RGMXT01.5090,small SUV,7,23,28,25,5,No,356
GMC Terrain,1.5,4,Auto-9,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RGMXT01.5090,small SUV,7,23,28,25,5,No,356
HONDA Accord,1.5,4,CVT,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RHNXV01.56EB,large car,7,29,37,32,6,No,277
HONDA Accord,1.5,4,CVT,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RHNXV01.56EB,large car,7,29,37,32,6,No,277
HONDA Accord,2,4,CVT,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RHNXV02.07EB,large car,7,51,44,48,8,Yes,184
HONDA Accord,2,4,CVT,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RHNXV02.07EB,large car,7,51,44,48,8,Yes,184
HONDA Accord Sport/Touring,2,4,CVT,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RHNXV02.07EB,midsize car,7,46,41,44,8,Yes,201
HONDA Accord Sport/Touring,2,4,CVT,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RHNXV02.07EB,midsize car,7,46,41,44,8,Yes,201
HONDA CR-V,1.5,4,CVT,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RHNXT01.5MWC,small SUV,7,28,34,30,6,No,290
HONDA CR-V,1.5,4,CVT,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RHNXT01.5MWC,small SUV,7,28,34,30,6,No,290
HONDA CR-V,1.5,4,CVT,4WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,RHNXT01.5NVC,small SUV,6,27,32,29,6,No,305
HONDA CR-V,1.5,4,CVT,4WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,RHNXT01.5NVC,small SUV,6,27,32,29,6,No,305
HONDA CR-V,2,4,CVT,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RHNXT02.0PWC,small SUV,7,43,36,40,7,No,223
HONDA CR-V,2,4,CVT,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RHNXT02.0PWC,small SUV,7,43,36,40,7,No,223
HONDA CR-V,2,4,CVT,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RHNXT02.0PWC,small SUV,7,40,34,37,7,No,237
HONDA CR-V,2,4,CVT,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RHNXT02.0PWC,small SUV,7,40,34,37,7,No,237
HONDA Civic 4Dr,1.5,4,CVT,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RHNXV01.5EEB,midsize car,7,33,42,36,7,No,243
HONDA Civic 4Dr,1.5,4,CVT,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RHNXV01.5EEB,midsize car,7,33,42,36,7,No,243
HONDA Civic 4Dr,1.5,4,Man-6,2WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,RHNXV01.5SDC,midsize car,6,27,37,31,6,No,285
HONDA Civic 4Dr,1.5,4,Man-6,2WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,RHNXV01.5SDC,midsize car,6,27,37,31,6,No,285
HONDA Civic 4Dr,1.5,4,SCV-7,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RHNXV01.5EEB,midsize car,7,31,38,34,7,No,260
HONDA Civic 4Dr,1.5,4,SCV-7,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RHNXV01.5EEB,midsize car,7,31,38,34,7,No,260
HONDA Civic 4Dr,2,4,CVT,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RHNXV02.0JEC,midsize car,7,31,40,35,7,No,254
HONDA Civic 4Dr,2,4,CVT,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RHNXV02.0JEC,midsize car,7,31,40,35,7,No,254
HONDA Civic 4Dr,2,4,SCV-7,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RHNXV02.0JEC,midsize car,7,30,37,33,6,No,266
HONDA Civic 4Dr,2,4,SCV-7,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RHNXV02.0JEC,midsize car,7,30,37,33,6,No,266
HONDA Civic 5Dr,1.5,4,CVT,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RHNXV01.5EEB,large car,7,31,39,35,7,No,258
HONDA Civic 5Dr,1.5,4,CVT,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RHNXV01.5EEB,large car,7,31,39,35,7,No,258
HONDA Civic 5Dr,1.5,4,Man-6,2WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,RHNXV01.5LDB,large car,6,28,37,31,6,No,282
HONDA Civic 5Dr,1.5,4,Man-6,2WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,RHNXV01.5LDB,large car,6,28,37,31,6,No,282
HONDA Civic 5Dr,1.5,4,SCV-7,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RHNXV01.5EEB,large car,7,30,37,33,6,No,267
HONDA Civic 5Dr,1.5,4,SCV-7,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RHNXV01.5EEB,large car,7,30,37,33,6,No,267
HONDA Civic 5Dr,2,4,CVT,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RHNXV02.0FEC,large car,7,30,38,33,6,No,269
HONDA Civic 5Dr,2,4,CVT,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RHNXV02.0FEC,large car,7,30,38,33,6,No,269
HONDA Civic 5Dr,2,4,Man-6,2WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,RHNXV02.0DDC,large car,6,26,36,29,6,No,304
HONDA Civic 5Dr,2,4,Man-6,2WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,RHNXV02.0DDC,large car,6,26,36,29,6,No,304
HONDA Civic 5Dr,2,4,SCV-7,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RHNXV02.0FEC,large car,7,29,37,32,6,No,277
HONDA Civic 5Dr,2,4,SCV-7,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RHNXV02.0FEC,large car,7,29,37,32,6,No,277
HONDA HR-V,2,4,CVT,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RHNXV02.02EC,station wagon,7,26,32,28,6,No,309
HONDA HR-V,2,4,CVT,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RHNXV02.02EC,station wagon,7,26,32,28,6,No,309
HONDA HR-V,2,4,CVT,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RHNXV02.02EC,station wagon,7,25,30,27,5,No,326
HONDA HR-V,2,4,CVT,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RHNXV02.02EC,station wagon,7,25,30,27,5,No,326
HONDA Odyssey,3.5,6,SemiAuto-10,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RHNXT03.5J4C,minivan,5,19,28,22,5,No,394
HONDA Odyssey,3.5,6,SemiAuto-10,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RHNXT03.5J4C,minivan,5,19,28,22,5,No,394
HONDA Odyssey,3.5,6,SemiAuto-10,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RHNXT03.5K4C,minivan,5,19,28,22,5,No,394
HONDA Odyssey,3.5,6,SemiAuto-10,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RHNXT03.5K4C,minivan,5,19,28,22,5,No,394
HONDA Pilot,3.5,6,SemiAuto-10,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RHNXV03.51EC,small SUV,7,19,27,22,5,No,402
HONDA Pilot,3.5,6,SemiAuto-10,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RHNXV03.51EC,small SUV,7,19,27,22,5,No,402
HONDA Pilot,3.5,6,SemiAuto-10,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RHNXV03.51EC,standard SUV,7,19,25,21,4,No,415
HONDA Pilot,3.5,6,SemiAuto-10,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RHNXV03.51EC,standard SUV,7,19,25,21,4,No,415
HONDA Pilot AWD Touring/Elite/Black,3.5,6,SemiAuto-10,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RHNXV03.51EC,standard SUV,7,19,25,21,4,No,422
HONDA Pilot AWD Touring/Elite/Black,3.5,6,SemiAuto-10,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RHNXV03.51EC,standard SUV,7,19,25,21,4,No,422
HONDA Pilot AWD TrailSport,3.5,6,SemiAuto-10,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RHNXV03.51EC,standard SUV,7,18,23,20,4,No,442
HONDA Pilot AWD TrailSport,3.5,6,SemiAuto-10,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RHNXV03.51EC,standard SUV,7,18,23,20,4,No,442
